,城市,小区名,地址,住宅类型,均价
176,ty,东城100（微笑城堡）,小店南内环街往东（未来东延段）白云寺旁,住宅,5200
177,ty,首开·国风上观,小店龙城大街南侧，平阳路东侧，新建山西大医院对面往东,住宅,8500
178,ty,易居·山水豪庭项目,万柏林上庄街,住宅,2980
179,ty,香榭丽庭,迎泽水西门街38号（山西省国税对面）,住宅 商住,10000
180,ty,太原万科城,小店南中环太榆路交汇处东北角,住宅,9300
181,ty,华浩水木云天,小店汾东教育园区大学城旅游学校南,住宅 别墅 商住,3600
182,ty,悦莱山,杏花岭胜利东街与太行路交叉口(富力城东50米),住宅,5800
183,ty,府西国际公寓,杏花岭府西街房管局东侧,住宅 商住,11800
184,ty,东龙壹湾三期,榆次龙城大街东延民航街路北,别墅,7000
185,ty,江南印象,榆次区晋中经济开发区秋村，省交通学院对面（山西大学城旁）,住宅,3300
186,ty,宝佳胜景,杏花岭胜利西街302号,住宅,7300
187,ty,君威·玉泉龙苑,晋源长风商务区新晋祠路与市府南街交叉口西南向500米,住宅,6300
188,ty,金泽国际广场,万柏林迎泽西大街与前进路东北角,住宅,7000
189,ty,千渡·东山晴,杏花岭凯旋街与东中环交汇处往东800米路北,住宅,4500
190,ty,聚美瑞国际五金机电城,小店太榆路588号,住宅,12000
191,ty,云特区,小店经济技术开发区龙城街与唐槐路交汇处体育馆对面,商住,7800
192,ty,北美金棕榈,小店晋阳街和体育路交叉口,住宅,8500
193,ty,智诚·御河骏景,万柏林迎泽西大街与和平南路交叉口西南50米处,住宅,7700
194,ty,迎西城·龙湾佳园,万柏林西山河龙湾救护大队南侧,住宅,4600
195,ty,东山雅居,迎泽朝阳街与松庄路交汇处东北角,住宅,6200
196,ty,晋阳·峰璟,晋源长兴南街与新晋祠路交汇处往西100米新市政府大厅对面,住宅,7700
197,ty,兰馨花园项目,尖草坪滨河东路与新兰路交叉口向东150米路北,住宅,3800
198,ty,颐和天成,迎泽天成路36号（太原长风东街高速口往东1000米）,住宅 别墅,18000
199,ty,嘉地中心,迎泽东中环与五龙口交汇处,住宅,5300
200,ty,复地东山国际洋房,迎泽长风东街109号（复地路6号）,住宅,8500
201,ty,府东公馆,杏花岭府东街东延段与太行路交汇处,住宅,7650
202,ty,怡海花苑,小店长风东街高速路口南侧1000米,住宅,5900
203,ty,华天置地,小店长治路与龙城北街东北角,住宅 商住,7800
204,ty,府东美奥花苑,杏花岭府东街东延与红沟北路交汇处往北20米,住宅,7500
205,ty,晋阳紫城,小店康宁街与真武路交叉口北200米（恒大绿洲旁）,住宅,4900
206,ty,紫鑫·云锦,杏花岭迎春街与北河湾交叉口,住宅,7000
207,ty,坤泽-翰林华府,小店经济技术开发区太原大学东侧,住宅,5700
208,ty,奥龙湾,杏花岭北大街与建设路交汇处,住宅,7600
209,ty,青城国际公寓,小店亲贤北街与建设南路交汇处路东,住宅,6900
210,ty,金域阅山,万柏林和平北路56号（和平北路与瓦窑西街交叉口东北角）,住宅,8600
211,ty,天朗美域,尖草坪新兰路东侧（兴安宾馆南侧）,住宅,5300
212,ty,上上城·喜堂,小店亲贤街北省体育场向东100米,住宅,9300
213,ty,天玺公馆,万柏林滨河西路99号（南内环桥与滨河西路交汇南150米处）,住宅,11000
214,ty,绿地世纪城·塞纳公馆,晋源新晋祠路300号（南中环桥西以南）,住宅,8300
215,ty,兰源古槐,尖草坪滨河东路与新兰路交汇处东200米,住宅,2300
216,ty,龙隐,万柏林长风西大街温泉度假区,住宅,13000
217,ty,亲海国际,小店长风街东中环西南角,住宅 商住,9000
218,ty,太原恒大御景湾,尖草坪滨河东路森林公园北侧,住宅,7800
219,ty,ATT·活力城,小店真武路与十二号线交叉处,住宅,3500
220,ty,公园美地,万柏林西中环与大井峪街交叉口西北角,住宅,6800
221,ty,太原富力城,杏花岭胜利东街东沿200米,住宅,7700
222,ty,龙城天悦,小店龙城大街与唐槐路交叉口,住宅,7900
223,ty,昌盛双喜城,小店亲贤北街9号（亲贤街和并州路交汇处）,住宅,11500
224,ty,金太行,小店许坦东街28号,住宅,7200
225,ty,中海·寰宇天下,万柏林迎泽大街与滨河西路交汇处往南200米,住宅,8000
226,ty,亲海国际,小店长风街东中环西南角,住宅 商住,9000
227,ty,华鼎泰富公馆,小店晋阳街（实验中学旁）与平阳南路交叉口向南500米,住宅 商住,6500
228,ty,美利山,迎泽朝阳街松庄公交总站,住宅,5300
229,ty,太原恒大山水城,迎泽长风东街东延段(长风收费站往东1公里),住宅,7620
230,ty,滨河城·左岸,尖草坪大同路森林公园以北，太钢西门斜对面,住宅,5200
231,ty,海唐罗马花园,小店龙城大街与坞城南路交叉口往南100米,住宅,7900
232,ty,阳光揽胜3.0,小店人民南路39号 （人民南路与通达街交汇向南100米）,住宅,7000
233,ty,绿景未来城,杏花岭府东街与东中环交汇处东南角,住宅,6600
234,ty,恒大雅苑,万柏林长风街与西中环交叉口往北约800米,住宅,8500
235,ty,东瑞·揽胜,迎泽长风东街高速路口北,住宅,7300
236,ty,合生御龙城,小店并州路以西，体育路以东，二营盘街以北，体育西街以南。,住宅,13000
237,ty,嘉怡国际丽都城,万柏林和平北路179号(原天龙啤酒厂),住宅,7600
238,ty,中正·锦城,迎泽建设路与南内环街交界口西南，建设路山姆士旁,住宅,7900
239,ty,塞纳阳光,尖草坪和平北路营村,住宅,5300
240,ty,首创·国际学园,榆次太原市山西大学城太原理工大学往北200米,住宅,5600
241,ty,阳光里,小店西温庄一中北面,住宅,3800
242,ty,博名·繁华里,迎泽建设南路与双塔街交汇处往南200米,住宅,8300
243,ty,万邦迎泽苑,迎泽迎泽大街27号,住宅,11000
244,ty,金色米兰,杏花岭解放路和胜利街交汇口,住宅,5600
245,ty,朝阳佳园,迎泽东中环与郝家沟交汇处西北角,住宅,5800
246,ty,晋中万科·朗润园,榆次山西大学城对面，定阳路与文华街交汇处两侧,住宅,7300
247,ty,玉泉山居,万柏林玉泉山城郊森林公园内,住宅,6900
248,ty,南海·公元时代城,万柏林迎泽西大街与和平北路交汇处,商住,7600
249,ty,泛华·公园里,尖草坪森林公园东门30米,住宅,5280
250,ty,恒大翡翠华庭,小店体育路与龙城大街交叉口,住宅,20339
251,ty,小米国际,万柏林西中环科技大学正门对面南300米（南社街）,住宅,5200
252,ty,迎西城·建安佳园,万柏林西矿街官地电车队旁（河龙湾公园斜对面）,住宅,5000
253,ty,御祥苑,小店长治路王村南街交汇东南角,住宅,8080
254,ty,锦东·如意城,小店许坦东街与东中环交叉口,住宅,8200
255,ty,太原碧桂园,小店人民南路与化章街交叉口往西100米,住宅 别墅,23800
